date,spy,score,gauge_pct,regime,model_prob,fwd_ret_3m,fwd_ret_6m,fwd_dd_3m,fwd_dd_6m,trap_10pct_3m,trap_10pct_6m
2005-07-22,84.02606964111328,4.5,45.0,Bull Trap Risk,40.0,-0.04346034604005189,0.03311546366198104,-0.054443001024584214,-0.054443001024584214,False,False
2005-07-29,84.16205596923828,5.0,50.0,Bull Trap Risk,40.0,-0.04151627248637946,0.0479273093108159,-0.054443001024584214,-0.054443001024584214,False,False
2005-08-05,83.5771484375,5.0,50.0,Bull Trap Risk,40.0,-0.0007287333641027294,0.04014386983980467,-0.05353259702658297,-0.05353259702658297,False,False
2005-08-12,83.69957733154297,4.5,45.0,Bull Trap Risk,40.0,0.006541897027082522,0.03706363995420148,-0.05353259702658297,-0.05353259702658297,False,False
2005-08-19,83.29829406738281,5.0,50.0,Bull Trap Risk,40.0,0.02205050084840976,0.059206229963270074,-0.05353259702658297,-0.05353259702658297,False,False
2005-08-26,82.13523864746094,5.0,50.0,Bull Trap Risk,40.0,0.05723064976225256,0.07203071255467641,-0.05353259702658297,-0.05353259702658297,False,False
2005-09-02,83.16226959228516,5.0,50.0,Bull Trap Risk,40.0,0.04187437988779141,0.056645057060644044,-0.05353259702658297,-0.05353259702658297,False,False
2005-09-09,84.74701690673828,5.5,55.0,Bull Trap Risk,40.0,0.015540745956886148,0.04385422311079412,-0.05353259702658297,-0.05353259702658297,False,False
2005-09-16,84.35639953613281,5.5,55.0,Bull Trap Risk,40.0,0.031902558814235205,0.0657707925701938,-0.04914992291594955,-0.04914992291594955,False,False
2005-09-23,82.94931030273438,5.0,50.0,Bull Trap Risk,40.0,0.04876184796417182,0.08060828164555689,-0.0455954078871722,-0.0455954078871722,False,False
2005-09-30,84.04222869873047,6.0,60.0,Early Bull Market,65.0,0.01731138515319608,0.06417644894509889,-0.0455954078871722,-0.0455954078871722,False,False
2005-10-07,81.69934844970703,4.0,40.0,Bull Trap Risk,40.0,0.08228932594368743,0.09477838019658602,-0.020655733636154028,-0.029618784202833925,False,False
2005-10-14,81.05728149414062,3.5,35.0,Bear Market,20.0,0.08713473025147911,0.11161474501004287,-0.020655733636154028,-0.029618784202833925,False,False
2005-10-21,80.68844604492188,2.5,25.0,Bear Market,20.0,0.07695653440110983,0.11387646137536356,-0.025829052206123082,-0.029618784202833925,False,False
2005-10-28,81.82913970947266,4.0,40.0,Bull Trap Risk,40.0,0.06991537651033619,0.10685898450134168,-0.025829052206123082,-0.029618784202833925,False,False
2005-11-04,83.40696716308594,5.0,50.0,Bull Trap Risk,40.0,0.03304514193604691,0.09616908326303708,-0.029618784202833925,-0.029618784202833925,False,False
2005-11-11,84.53398132324219,5.0,50.0,Bull Trap Risk,40.0,0.03771187427335532,0.054560552951172125,-0.029618784202833925,-0.029618784202833925,False,False
2005-11-18,85.46977233886719,5.0,50.0,Bull Trap Risk,40.0,0.038561974467927085,0.009621257172605091,-0.029618784202833925,-0.05617570044700004,False,False
2005-11-25,86.83589172363281,6.5,65.0,Early Bull Market,65.0,0.01399889683083999,0.0011214440234783574,-0.029618784202833925,-0.05617570044700004,False,False
2005-12-02,86.64463806152344,5.5,55.0,Bull Trap Risk,40.0,0.014177023121005439,0.008980348668616855,-0.029618784202833925,-0.05617570044700004,False,False
2005-12-09,86.28944396972656,5.5,55.0,Bull Trap Risk,40.0,0.03593804845744475,-0.020901616515460075,-0.029618784202833925,-0.0759315865616782,False,False
2005-12-16,86.7674331665039,6.5,65.0,Early Bull Market,65.0,0.029640419524476824,-0.009701233146052868,-0.029618784202833925,-0.0759315865616782,False,False
2005-12-23,87.04214477539062,6.0,60.0,Early Bull Market,65.0,0.023460248362928704,-0.014258745100706571,-0.029618784202833925,-0.0759315865616782,False,False
2005-12-30,85.49711608886719,5.0,50.0,Bull Trap Risk,40.0,0.04606757033869768,0.035059990480336145,-0.029618784202833925,-0.0759315865616782,False,False
2006-01-06,88.19571685791016,6.5,65.0,Early Bull Market,65.0,0.012575444492205046,-0.0040693810348781945,-0.029618784202833925,-0.0759315865616782,False,False
2006-01-13,88.36052703857422,6.5,65.0,Early Bull Market,65.0,0.003820804930859678,-0.03343323037396162,-0.024868172257162202,-0.0759315865616782,False,False
2006-01-20,86.49966430664062,5.0,50.0,Bull Trap Risk,40.0,0.04526091924946929,-0.0077563460050571464,-0.02380563204118602,-0.0759315865616782,False,False
2006-01-27,88.26435089111328,5.0,50.0,Bull Trap Risk,40.0,0.02686190707309244,0.004021355373872382,-0.02380563204118602,-0.0759315865616782,False,False
2006-02-03,86.70564270019531,5.0,50.0,Bull Trap Risk,40.0,0.05367066144041699,0.02382785545605226,-0.018090268544476595,-0.0759315865616782,False,False
2006-02-10,86.9597396850586,4.0,40.0,Bull Trap Risk,40.0,0.024588640081796953,0.011360251595303517,-0.02548643491404845,-0.0759315865616782,False,False
2006-02-17,88.44981384277344,5.0,50.0,Bull Trap Risk,40.0,-0.009351785609853391,0.023131820861266972,-0.04833352790368295,-0.0759315865616782,False,False
2006-02-24,88.86182403564453,5.5,55.0,Bull Trap Risk,40.0,-0.009057208724049914,0.010284016969774212,-0.05617570044700004,-0.0759315865616782,False,False
2006-03-03,88.41545104980469,4.5,45.0,Bull Trap Risk,40.0,0.005848237822930535,0.02313822236834051,-0.05617570044700004,-0.0759315865616782,False,False
2006-03-10,88.29872131347656,5.0,50.0,Bull Trap Risk,40.0,-0.021320275906403285,0.021667103008686128,-0.05617570044700004,-0.0759315865616782,False,False
2006-03-17,90.04935455322266,6.5,65.0,Early Bull Market,65.0,-0.041487343544397204,0.019186815091719822,-0.0759315865616782,-0.0759315865616782,False,False
2006-03-24,89.76667022705078,5.0,50.0,Bull Trap Risk,40.0,-0.040088656224000596,0.018599516891912193,-0.0759315865616782,-0.0759315865616782,False,False
2006-03-31,89.50472259521484,5.0,50.0,Bull Trap Risk,40.0,-0.015308360872289595,0.037976610618721374,-0.0759315865616782,-0.0759315865616782,False,False
2006-04-07,89.30481719970703,4.5,45.0,Bull Trap Risk,40.0,-0.01643810899979936,0.05143660242516224,-0.0759315865616782,-0.0759315865616782,False,False
2006-04-14,88.73259735107422,4.0,40.0,Bull Trap Risk,40.0,-0.03608168930984845,0.06817158438531434,-0.0759315865616782,-0.0759315865616782,False,False
2006-04-21,90.41471862792969,5.0,50.0,Bull Trap Risk,40.0,-0.05072156078751566,0.05237545226759499,-0.0759315865616782,-0.0759315865616782,False,False
2006-04-28,90.63529968261719,5.0,50.0,Bull Trap Risk,40.0,-0.022243060670468662,0.06493166943748818,-0.0759315865616782,-0.0759315865616782,False,False
2006-05-05,91.35919189453125,5.0,50.0,Bull Trap Risk,40.0,-0.02832270753706667,0.04126740596287215,-0.0759315865616782,-0.0759315865616782,False,False
2006-05-12,89.09796142578125,4.5,45.0,Bull Trap Risk,40.0,-0.012910926364982145,0.07862249542910882,-0.05366841045232229,-0.05366841045232229,False,False
2006-05-19,87.62265014648438,4.0,40.0,Bull Trap Risk,40.0,0.03279025389564505,0.1142453780084347,-0.0500004975737276,-0.0500004975737276,False,False
2006-05-26,88.5051040649414,5.0,50.0,Bull Trap Risk,40.0,0.015607806566952265,0.1073788713819468,-0.0500004975737276,-0.0500004975737276,False,False
2006-06-02,88.93252563476562,5.0,50.0,Bull Trap Risk,40.0,0.017189456515659396,0.09853787102271294,-0.0500004975737276,-0.0500004975737276,False,False
2006-06-09,86.41616821289062,3.5,35.0,Bear Market,20.0,0.043923847461846854,0.14106927500763677,-0.0348981004675335,-0.0348981004675335,False,False
2006-06-16,86.31344604492188,4.0,40.0,Bull Trap Risk,40.0,0.06330032079125436,0.14315252275291446,-0.0348981004675335,-0.0348981004675335,False,False
2006-06-23,86.16804504394531,3.0,30.0,Bear Market,20.0,0.06113915987808993,0.15365313472787578,-0.0348981004675335,-0.0348981004675335,False,False
2006-06-30,88.13455200195312,5.5,55.0,Bull Trap Risk,40.0,0.05411335830800135,0.12846767634132084,-0.0348981004675335,-0.0348981004675335,False,False
2006-07-07,87.670654296875,5.5,55.0,Bull Trap Risk,40.0,0.07238411273771295,0.13013098407402968,-0.031944234137341154,-0.031944234137341154,False,False
2006-07-14,85.53097534179688,4.0,40.0,Bull Trap Risk,40.0,0.10815571458593731,0.16240934120532535,-0.013843669552473847,-0.01774042957781896,False,False
2006-07-21,85.82874298095703,3.5,35.0,Bear Market,20.0,0.10860566172833241,0.1637549117780004,-0.0133664847705669,-0.01774042957781896,False,False
2006-07-28,88.61929321289062,6.0,60.0,Early Bull Market,65.0,0.08915787411105902,0.12166346921718785,-0.0133664847705669,-0.01774042957781896,False,False
2006-08-04,88.77165222167969,5.0,50.0,Bull Trap Risk,40.0,0.07161854459266737,0.14085188421137484,-0.014412002350463471,-0.01774042957781896,False,False
2006-08-11,87.94762420654297,5.5,55.0,Bull Trap Risk,40.0,0.09273066052389112,0.1446230487155422,-0.01614101895468245,-0.01774042957781896,False,False
2006-08-18,90.49581909179688,5.5,55.0,Bull Trap Risk,40.0,0.07886898990917479,0.1262256071508181,-0.01614101895468245,-0.01774042957781896,False,False
2006-08-25,89.886474609375,5.5,55.0,Bull Trap Risk,40.0,0.09036073198886396,0.12950354790520802,-0.01614101895468245,-0.01774042957781896,False,False
2006-09-01,91.00129699707031,5.5,55.0,Bull Trap Risk,40.0,0.0740227681362795,0.05556786115571777,-0.01774042957781896,-0.05950418421184145,False,False
2006-09-08,90.21189880371094,4.5,45.0,Bull Trap Risk,40.0,0.0930579637413067,0.09139544871076,-0.01774042957781896,-0.05950418421184145,False,False
2006-09-15,91.77711486816406,4.5,45.0,Bull Trap Risk,40.0,0.07509844622471085,0.05982363224796572,-0.01774042957781896,-0.05950418421184145,False,False
2006-09-22,91.43628692626953,4.0,40.0,Bull Trap Risk,40.0,0.08718364032519021,0.10109433356777031,-0.01774042957781896,-0.05950418421184145,False,False
2006-09-29,92.90380859375,5.5,55.0,Bull Trap Risk,40.0,0.07053730744164777,0.07319582481460274,-0.01774042957781896,-0.05950418421184145,False,False
2006-10-06,93.89835357666016,6.0,60.0,Early Bull Market,65.0,0.046759502073744796,0.08007470275105844,-0.01774042957781896,-0.05950418421184145,False,False
2006-10-13,95.02500915527344,5.0,50.0,Bull Trap Risk,40.0,0.054220602325887324,0.0839676508885745,-0.01774042957781896,-0.05950418421184145,False,False
2006-10-20,95.17111206054688,5.0,50.0,Bull Trap Risk,40.0,0.0462819140970836,0.09233696117479595,-0.01774042957781896,-0.05950418421184145,False,False
2006-10-27,95.91531372070312,5.0,50.0,Bull Trap Risk,40.0,0.03575809119640039,0.08554590221361891,-0.01774042957781896,-0.05950418421184145,False,False
2006-11-03,94.96246337890625,4.5,45.0,Bull Trap Risk,40.0,0.06677210104989828,0.11610526941604826,-0.01774042957781896,-0.05950418421184145,False,False
2006-11-10,96.14482879638672,6.0,60.0,Early Bull Market,65.0,0.043469176659542086,0.0993130001479936,-0.01774042957781896,-0.05950418421184145,False,False
2006-11-17,97.66095733642578,6.0,60.0,Early Bull Market,65.0,0.045817478954334856,0.09669760449828324,-0.01774042957781896,-0.05950418421184145,False,False
2006-11-24,97.61229705810547,5.5,55.0,Bull Trap Risk,40.0,-0.0005185927822670688,0.09508662453468308,-0.04478226030728516,-0.05950418421184145,False,False
2006-12-01,97.52185821533203,6.0,60.0,Early Bull Market,65.0,0.0018427703437191578,0.10510198214183042,-0.05950418421184145,-0.05950418421184145,False,False
2006-12-08,98.35648345947266,5.5,55.0,Bull Trap Risk,40.0,-0.01696871828648039,0.0683112752225623,-0.05950418421184145,-0.05950418421184145,False,False
2006-12-15,99.54786682128906,5.0,50.0,Bull Trap Risk,40.0,-0.005696225717810699,0.08571844838625076,-0.05950418421184145,-0.05950418421184145,False,False
2006-12-22,98.43585968017578,4.5,45.0,Bull Trap Risk,40.0,0.019017476497197983,0.06230874847942425,-0.05950418421184145,-0.05950418421184145,False,False
2006-12-29,99.04432678222656,5.0,50.0,Bull Trap Risk,40.0,0.007794290806195425,0.08070043163047003,-0.05950418421184145,-0.05950418421184145,False,False
2007-01-05,98.28899383544922,4.5,45.0,Bull Trap Risk,40.0,0.03182698662998762,0.0984045949156771,-0.05950418421184145,-0.05950418421184145,False,False
2007-01-12,100.17732238769531,4.5,45.0,Bull Trap Risk,40.0,0.028217100383977956,0.08987755324611313,-0.05950418421184145,-0.05950418421184145,False,False
2007-01-19,99.88362121582031,4.5,45.0,Bull Trap Risk,40.0,0.044737428645061694,0.08369267639814582,-0.05950418421184145,-0.05950418421184145,False,False
2007-01-26,99.4010238647461,4.5,45.0,Bull Trap Risk,40.0,0.056238113253280764,0.0294340390757597,-0.05950418421184145,-0.06422941619839806,False,False
2007-02-02,101.27530670166016,6.0,60.0,Early Bull Market,65.0,0.046326462366501175,0.0012607013657988109,-0.05950418421184145,-0.0726776128231521,False,False
2007-02-09,100.66687774658203,5.0,50.0,Bull Trap Risk,40.0,0.05223277173275842,0.01368718087819043,-0.05950418421184145,-0.0726776128231521,False,False
2007-02-16,101.91870880126953,5.5,55.0,Bull Trap Risk,40.0,0.05143311592926514,0.001236423723914859,-0.05950418421184145,-0.09047564660072871,False,False
2007-02-23,101.61800384521484,5.5,55.0,Bull Trap Risk,40.0,0.043766045824566335,0.01675954584615158,-0.054714314405250986,-0.09047564660072871,False,False
2007-03-02,96.98118591308594,3.5,35.0,Bear Market,20.0,0.1155345097257463,0.06268189212334829,-0.019433638693587607,-0.09047564660072871,False,False
2007-03-09,98.45685577392578,4.5,45.0,Bull Trap Risk,40.0,0.07713575044961485,0.046181782987394726,-0.032445362825250235,-0.09047564660072871,False,False
2007-03-16,97.2675552368164,3.5,35.0,Bear Market,20.0,0.10972171815428178,0.07949061000844537,-0.032445362825250235,-0.09047564660072871,False,False
2007-03-23,100.67997741699219,5.0,50.0,Bull Trap Risk,40.0,0.054459021397319285,0.069454407234256,-0.032445362825250235,-0.09047564660072871,False,False
2007-03-30,99.7039794921875,5.5,55.0,Bull Trap Risk,40.0,0.06393223347923227,0.08425790456368043,-0.03355395391259253,-0.09047564660072871,False,False
2007-04-06,101.27680206298828,6.0,60.0,Early Bull Market,65.0,0.06516407746460473,0.07749323084551318,-0.03355395391259253,-0.09047564660072871,False,False
2007-04-13,102.03510284423828,5.0,50.0,Bull Trap Risk,40.0,0.07017166587719625,0.0795536395581109,-0.03355395391259253,-0.09047564660072871,False,False
2007-04-20,104.35215759277344,6.0,60.0,Early Bull Market,65.0,0.037287117973370476,0.04349754336382161,-0.03355395391259253,-0.09047564660072871,False,False
2007-04-27,104.99114990234375,5.0,50.0,Bull Trap Risk,40.0,-0.025376923859491085,0.024662679669219756,-0.06422941619839806,-0.09047564660072871,False,False
2007-05-04,105.96703338623047,6.0,60.0,Early Bull Market,65.0,-0.04307045900260997,0.009810565837283125,-0.0726776128231521,-0.09047564660072871,False,False
2007-05-11,105.92498779296875,7.0,70.0,Early Bull Market,65.0,-0.036632190034428636,-0.015674167014794183,-0.0726776128231521,-0.09047564660072871,False,False
2007-05-18,107.16070556640625,7.0,70.0,Early Bull Market,65.0,-0.04774121286924293,-0.037735992791565365,-0.09047564660072871,-0.09047564660072871,False,False
2007-05-25,106.50777435302734,6.5,65.0,Early Bull Market,65.0,-0.01793600615808366,-0.04121656823078368,-0.09047564660072871,-0.09458073392835009,False,False
2007-06-01,108.18585968017578,7.0,70.0,Early Bull Market,65.0,-0.04737873830132955,-0.036113896501846154,-0.09047564660072871,-0.09924598589386469,False,False
2007-06-08,106.05139923095703,6.5,65.0,Early Bull Market,65.0,-0.028737294671817737,0.008405748077622954,-0.09047564660072871,-0.09924598589386469,False,False
2007-06-15,107.9399185180664,5.5,55.0,Bull Trap Risk,40.0,-0.02724206226775261,-0.02157754708631332,-0.09047564660072871,-0.09924598589386469,False,False
2007-06-22,106.16291046142578,3.5,35.0,Bear Market,20.0,0.01422092801393604,-0.02028288208718876,-0.09047564660072871,-0.09924598589386469,False,False
2007-06-29,106.07827758789062,3.5,35.0,Bear Market,20.0,0.019104291086265546,-0.01094038992823021,-0.09047564660072871,-0.09924598589386469,False,False
2007-07-06,107.87641143798828,5.0,50.0,Bull Trap Risk,40.0,0.01157488657546124,-0.06697682681737938,-0.09047564660072871,-0.09924598589386469,False,False
2007-07-13,109.19507598876953,6.0,60.0,Early Bull Market,65.0,0.008766793197822587,-0.08581038408816621,-0.09047564660072871,-0.10757151387268005,False,True
2007-07-20,108.24314880371094,5.0,50.0,Bull Trap Risk,40.0,0.005987180678175941,-0.13100545361788696,-0.08397716463321869,-0.15157933099458276,False,True
2007-07-27,102.32679748535156,4.0,40.0,Bull Trap Risk,40.0,0.051342518716945174,-0.058626123214290726,-0.05866627653829137,-0.16018810199033273,False,True
2007-08-03,101.40298461914062,3.0,30.0,Bear Market,20.0,0.05526114784247982,-0.031927850623560516,-0.05866627653829137,-0.16018810199033273,False,True
2007-08-10,102.04472351074219,4.0,40.0,Bull Trap Risk,40.0,0.021754954652660974,-0.06642432273566479,-0.059560033309268734,-0.16018810199033273,False,True
2007-08-17,102.04472351074219,5.0,50.0,Bull Trap Risk,40.0,0.010506828829402792,-0.05407012049010684,-0.08167177515679347,-0.16018810199033273,False,True
2007-08-24,104.59745025634766,5.5,55.0,Bull Trap Risk,40.0,-0.023705748524212256,-0.05781595453236832,-0.09458073392835009,-0.16018810199033273,False,True
2007-08-31,104.07559204101562,6.0,60.0,Early Bull Market,65.0,0.012028534323026863,-0.08984322425652036,-0.09924598589386469,-0.16018810199033273,False,True
2007-09-07,103.00376892089844,4.5,45.0,Bull Trap Risk,40.0,0.038242014797521096,-0.1148781822854904,-0.09924598589386469,-0.17766280606985108,False,True
2007-09-14,104.9994125366211,6.5,65.0,Early Bull Market,65.0,0.005823149790630033,-0.12966584590876518,-0.09924598589386469,-0.17766280606985108,False,True
2007-09-21,107.67264556884766,6.5,65.0,Early Bull Market,65.0,-0.03402001393196519,-0.10352827621371674,-0.09924598589386469,-0.17766280606985108,False,True
2007-09-28,108.10482788085938,6.5,65.0,Early Bull Market,65.0,-0.02948145864685847,-0.095458235835296,-0.09924598589386469,-0.17766280606985108,False,True
2007-10-05,110.42164611816406,7.0,70.0,Early Bull Market,65.0,-0.08925678147161242,-0.11307620865233126,-0.09924598589386469,-0.17766280606985108,False,True
2007-10-12,110.76173400878906,6.0,60.0,Early Bull Market,65.0,-0.09147422309306352,-0.13893518849530662,-0.10671527746494258,-0.17687381843014094,True,True
2007-10-19,106.04303741455078,4.0,40.0,Bull Trap Risk,40.0,-0.12197659546653983,-0.06889410690760589,-0.15025064147827683,-0.16793212303041916,True,True
2007-10-26,108.84172058105469,4.5,45.0,Bull Trap Risk,40.0,-0.1105895639888177,-0.08533837764513386,-0.15025064147827683,-0.16793212303041916,True,True
2007-11-02,107.12706756591797,4.0,40.0,Bull Trap Risk,40.0,-0.10818860197221647,-0.05085383829300283,-0.13589090939473147,-0.15387118650980391,True,True
2007-11-09,102.83349609375,3.5,35.0,Bear Market,20.0,-0.06499655156859119,-0.022152833174266306,-0.13589090939473147,-0.15387118650980391,True,True
2007-11-16,103.29399108886719,3.5,35.0,Bear Market,20.0,-0.06275205979784249,-0.016741032354798513,-0.13589090939473147,-0.15387118650980391,True,True
2007-11-23,102.11788940429688,3.5,35.0,Bear Market,20.0,-0.03493844807197655,-0.028057730577290885,-0.13589090939473147,-0.15387118650980391,True,True
2007-11-30,105.32746887207031,4.5,45.0,Bull Trap Risk,40.0,-0.10066095482939319,-0.061549317872422016,-0.13589090939473147,-0.15387118650980391,True,True
2007-12-07,106.92156982421875,5.5,55.0,Bull Trap Risk,40.0,-0.11666687121782526,-0.0899340565120621,-0.15387118650980391,-0.15387118650980391,True,True
2007-12-14,104.27176666259766,5.0,50.0,Bull Trap Risk,40.0,-0.08718376358892,-0.06934670675414967,-0.14409889530996467,-0.14409889530996467,True,True
2007-12-21,105.50896453857422,5.5,55.0,Bull Trap Risk,40.0,-0.09633819454402193,-0.10552298816040262,-0.14409889530996467,-0.14409889530996467,True,True
2007-12-28,104.91773986816406,4.0,40.0,Bull Trap Risk,40.0,-0.0679809548990683,-0.1224919424964539,-0.13102509362789305,-0.13102509362789305,True,True
2008-01-04,100.65119171142578,3.5,35.0,Bear Market,20.0,-0.0259848870798548,-0.10645119257811586,-0.09418972961488192,-0.12166874883253043,False,True
2008-01-11,99.82500457763672,3.5,35.0,Bear Market,20.0,-0.04682082590360648,-0.1156301275815077,-0.0939979882880364,-0.1378270116184781,False,True
2008-01-18,94.06270599365234,3.5,35.0,Bear Market,20.0,0.05433909533686743,-0.03598624931634686,-0.08296352435705112,-0.14998136146749586,False,True
2008-01-25,94.76074981689453,3.5,35.0,Bear Market,20.0,0.05450336424169078,-0.04741474987965444,-0.08296352435705112,-0.14998136146749586,False,True
2008-02-01,99.41903686523438,4.0,40.0,Bull Trap Risk,40.0,0.01884613767177057,-0.08712742455482492,-0.08296352435705112,-0.14998136146749586,False,True
2008-02-08,94.78211212158203,3.5,35.0,Bear Market,20.0,0.04897909014534885,-0.018105120539413044,-0.07487734138299218,-0.14998136146749586,False,True
2008-02-15,96.25650787353516,3.0,30.0,Bear Market,20.0,0.060872586787511285,-0.0271661002273762,-0.07487734138299218,-0.14998136146749586,False,True
2008-02-22,96.59838104248047,4.0,40.0,Bull Trap Risk,40.0,0.03377595883785789,-0.04825886163892723,-0.07487734138299218,-0.14998136146749586,False,True
2008-02-29,95.31632232666016,3.5,35.0,Bear Market,20.0,0.05398925392096121,-0.01741925532731503,-0.04356281465514411,-0.14998136146749586,False,True
2008-03-07,92.38887023925781,3.5,35.0,Bear Market,20.0,0.05593036397421747,-0.031212607127868996,-0.04725633574125443,-0.14998136146749586,False,True
2008-03-14,92.3176498413086,3.5,35.0,Bear Market,20.0,0.05565971769695177,-0.017452188420099102,-0.06368402460569422,-0.14998136146749586,False,True
2008-03-21,94.5427474975586,3.5,35.0,Bear Market,20.0,0.01771648221698241,-0.08638315313373479,-0.06368402460569422,-0.1807529341252493,False,True
2008-03-28,94.13471221923828,4.0,40.0,Bull Trap Risk,40.0,-0.020063825001975566,-0.07157753116787602,-0.0991163107761267,-0.1807529341252493,False,True
2008-04-04,97.9856948852539,6.0,60.0,Early Bull Market,65.0,-0.07267288376610126,-0.17408031546078806,-0.11351853544871549,-0.2129673072763445,True,True
2008-04-11,95.47325897216797,5.5,55.0,Bull Trap Risk,40.0,-0.06688090359889443,-0.312631079543652,-0.12995851836817507,-0.3590963079760625,True,True
2008-04-18,99.12386322021484,5.0,50.0,Bull Trap Risk,40.0,-0.08571566234718042,-0.3155369042567545,-0.14998136146749586,-0.37464195427490743,True,True
2008-04-25,99.92552947998047,5.0,50.0,Bull Trap Risk,40.0,-0.09665034515526283,-0.3360889102060334,-0.14998136146749586,-0.37464195427490743,True,True
2008-05-02,101.2927017211914,5.0,50.0,Bull Trap Risk,40.0,-0.10401331300991357,-0.312119929165797,-0.14998136146749586,-0.40679288265115854,True,True
2008-05-09,99.42445373535156,5.0,50.0,Bull Trap Risk,40.0,-0.06395190458512057,-0.33878312080898965,-0.14998136146749586,-0.40679288265115854,True,True
2008-05-16,102.11589050292969,6.5,65.0,Early Bull Market,65.0,-0.08298705057643396,-0.35401404337274645,-0.14998136146749586,-0.40679288265115854,True,True
2008-05-23,98.52254486083984,3.5,35.0,Bear Market,20.0,-0.05333855988598635,-0.4459000691289543,-0.13627535063962037,-0.45825898528696074,True,True
2008-05-30,100.4623794555664,5.5,55.0,Bull Trap Risk,40.0,-0.0677506995281294,-0.35922646181349127,-0.13627535063962037,-0.45825898528696074,True,True
2008-06-06,97.55621337890625,3.5,35.0,Bear Market,20.0,-0.0825271950454246,-0.367357170876917,-0.10997544674411908,-0.4417632923207414,True,True
2008-06-13,97.45602416992188,3.5,35.0,Bear Market,20.0,-0.06925707677522575,-0.34710663801625774,-0.10742721882306105,-0.4401650056668913,True,True
2008-06-20,94.65591430664062,2.5,25.0,Bear Market,20.0,-0.05123529629862478,-0.3174733249830334,-0.11531761330130896,-0.42427201792406455,True,True
2008-06-27,91.742431640625,3.5,35.0,Bear Market,20.0,-0.04689483390415061,-0.30701669474182824,-0.10787217903030066,-0.41942672551972227,True,True
2008-07-04,90.86479187011719,3.5,35.0,Bear Market,20.0,-0.1093545415845566,-0.25376390762924406,-0.1429523638979815,-0.41942672551972227,True,True
2008-07-11,89.08792114257812,3.5,35.0,Bear Market,20.0,-0.2633642124489549,-0.2705664467344676,-0.30208109612666656,-0.41942672551972227,True,True
2008-07-18,90.62739562988281,5.0,50.0,Bull Trap Risk,40.0,-0.2513673618204799,-0.3153925584873918,-0.3190096932933172,-0.41942672551972227,True,True
2008-07-25,90.26769256591797,4.0,40.0,Bull Trap Risk,40.0,-0.26505635305957365,-0.32381577182464505,-0.3190096932933172,-0.41942672551972227,True,True
2008-08-01,90.75691223144531,3.0,30.0,Bear Market,20.0,-0.23226529944879193,-0.3363016352981626,-0.3540207892974656,-0.41942672551972227,True,True
2008-08-08,93.06607055664062,4.0,40.0,Bull Trap Risk,40.0,-0.2936080075052737,-0.3173428452161914,-0.3540207892974656,-0.41942672551972227,True,True
2008-08-15,93.64159393310547,4.0,40.0,Bull Trap Risk,40.0,-0.29555416089454345,-0.3829193848909437,-0.35144069854558735,-0.417107871117821,True,True
2008-08-22,93.26749420166016,4.5,45.0,Bull Trap Risk,40.0,-0.4146799400593403,-0.3940525361772017,-0.417107871117821,-0.41860660719567644,True,True
2008-08-29,92.64884185791016,4.5,45.0,Bull Trap Risk,40.0,-0.2964402274139718,-0.4483447712548818,-0.41077153041638403,-0.4483447712548818,True,True
2008-09-05,89.50517272949219,3.5,35.0,Bear Market,20.0,-0.3104505924244746,-0.44494171394202775,-0.40241969482412987,-0.4561748556115326,True,True
2008-09-12,90.70650482177734,3.5,35.0,Bear Market,20.0,-0.2985244951187572,-0.3899715394366412,-0.39815413013770695,-0.4522929985432854,True,True
2008-09-19,89.80619049072266,2.5,25.0,Bear Market,20.0,-0.2806154441093198,-0.3274192752285964,-0.39212057656236554,-0.44680219150720024,True,True
2008-09-26,87.440185546875,2.5,25.0,Bear Market,20.0,-0.27292041853387505,-0.33803795668076675,-0.3756722386257346,-0.43183345897725844,True,True
2008-10-03,79.83576202392578,2.5,25.0,Bear Market,20.0,-0.15167905760508205,-0.23072445921263407,-0.3162044939175188,-0.37771511777308475,True,True
2008-10-10,64.03355407714844,2.5,25.0,Bear Market,20.0,-0.009538060618567434,-0.03227788708836854,-0.2555497235126123,-0.32251652942002673,True,True
2008-10-17,67.44144439697266,2.5,25.0,Bear Market,20.0,-0.1285910074849952,-0.07344407634434935,-0.24858086245967315,-0.31617455021570473,True,True
2008-10-24,62.977195739746094,2.5,25.0,Bear Market,20.0,-0.02095384519586596,-0.0018144545061042905,-0.24858086245967315,-0.31617455021570473,True,True
2008-10-31,70.06069946289062,3.0,30.0,Bear Market,20.0,-0.12816514348911834,-0.050307655584299504,-0.24858086245967315,-0.31617455021570473,True,True
2008-11-07,67.9117660522461,4.0,40.0,Bull Trap Risk,40.0,-0.10734428368072146,-0.01592885378602371,-0.1961431947649177,-0.2713168665703405,True,True
2008-11-14,62.673336029052734,2.5,25.0,Bear Market,20.0,-0.08021783336606925,0.0680804134578179,-0.15448797399909409,-0.2713168665703405,True,True
2008-11-21,57.5361328125,2.5,25.0,Bear Market,20.0,-0.02547737972486719,0.144931508520461,-0.2013479510097239,-0.2713168665703405,True,True
2008-11-28,65.18399810791016,4.0,40.0,Bull Trap Risk,40.0,-0.2159085123394201,0.06897986925485244,-0.2503479626476449,-0.2713168665703405,True,True
2008-12-05,63.62117004394531,4.0,40.0,Bull Trap Risk,40.0,-0.17257110424161115,0.09281379894888486,-0.2713168665703405,-0.2713168665703405,True,True
