bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
5.0,0.5,-0.002918518770344769,-0.2918518770344769
5.0,0.5,-0.0022338033276219083,-0.22338033276219083
4.5,0.5,-0.00640706753447462,-0.640706753447462
4.0,0.5,0.018957541977641545,1.8957541977641545
5.0,0.5,0.002439742462159611,0.2439742462159611
5.0,0.5,0.007986949898120654,0.7986949898120654
5.0,0.5,-0.02475106343515887,-2.475106343515887
4.5,0.5,-0.016558899396930338,-1.6558899396930338
4.0,0.5,0.010071334702612678,1.0071334702612678
5.0,0.5,0.004829343734917169,0.48293437349171686
5.0,0.5,-0.028294444229019833,-2.8294444229019833
3.5,0.5,-0.0011893087053760354,-0.11893087053760354
4.0,0.5,-0.0016848345532421982,-0.16848345532421982
3.0,0.5,0.022822389796688825,2.2822389796688825
5.5,0.5,-0.005264120591652821,-0.5264120591652821
5.5,0.5,-0.024405530300406375,-2.4405530300406375
4.0,0.5,0.0034809545650866802,0.348095456508668
3.5,0.5,0.03251354564398001,3.2513545643980013
6.0,0.5,0.0017186501738923887,0.17186501738923887
5.0,0.5,-0.009281959634820258,-0.9281959634820258
5.5,0.5,0.02897339000721244,2.897339000721244
5.5,0.5,-0.006732895703262409,-0.6732895703262409
5.5,0.5,0.01240255781853783,1.240255781853783
5.5,0.5,-0.008674664168956125,-0.8674664168956125
4.5,0.5,0.01735009943544008,1.735009943544008
4.5,0.5,-0.0037130674853715906,-0.37130674853715906
4.0,0.5,0.016048990962758358,1.6048990962758358
5.5,0.5,0.010705354418184099,1.0705354418184099
6.0,0.5,0.011999160833069844,1.1999160833069844
5.0,0.5,0.0015371185013588473,0.15371185013588473
5.0,0.5,0.007819296490984451,0.7819296490984451
5.0,0.5,-0.009934291074123913,-0.9934291074123913
4.5,0.5,0.012450875381500026,1.2450875381500026
6.0,0.5,0.015769300020131993,1.5769300020131993
6.0,0.5,-0.0004981011067126673,-0.04981011067126673
5.5,0.5,-0.0009264326644539134,-0.09264326644539134
5.5,0.5,0.00855802731649824,0.855802731649824
6.0,0.5,0.012112915077572506,1.2112915077572506
5.0,0.5,-0.011169737676478109,-1.1169737676478109
4.5,0.5,0.006181120231352866,0.6181120231352866
5.0,0.5,-0.007626439865468182,-0.7626439865468182
4.5,0.5,0.019212080227674733,1.9212080227674733
4.5,0.5,-0.002931964829216649,-0.2931964829216649
4.5,0.5,-0.004831672846802304,-0.4831672846802304
4.5,0.5,0.018856001639458775,1.8856001639458775
6.0,0.5,-0.006008049051558717,-0.6008049051558717
5.0,0.5,0.012435990889004378,1.2435990889004378
5.5,0.5,-0.0029509621224950155,-0.29509621224950155
5.5,0.5,-0.04562996794194396,-4.562996794194396
3.5,0.5,0.015216360913707039,1.5216360913707039
4.5,0.5,-0.012079562102506936,-1.2079562102506936
3.5,0.5,0.03508237318351215,3.508237318351215
5.0,0.5,-0.009693157614634962,-0.9693157614634962
5.5,0.5,0.01577438103578821,1.577438103578821
6.0,0.5,0.007487560219550993,0.7487560219550993
5.0,0.5,0.02270840802769869,2.270840802769869
6.0,0.5,0.0061234952271758125,0.6123495227175813
5.0,0.5,0.009295129180524553,0.9295129180524553
6.0,0.5,-0.0003974998047059364,-0.03974998047059364
7.0,0.5,0.011666695717323483,1.1666695717323483
7.0,0.5,-0.006093577483672674,-0.6093577483672674
6.5,0.5,0.015755237592515625,1.5755237592515625
7.0,0.5,-0.019729862824237943,-1.9729862824237943
6.5,0.5,0.01780875124286352,1.7808751242863519
5.5,0.5,-0.016463214871742404,-1.6463214871742404
3.5,0.5,-0.0007968388036351248,-0.07968388036351248
3.5,0.5,0.016951146861919453,1.6951146861919453
5.0,0.5,0.012224051287506033,1.2224051287506033
6.0,0.5,-0.008718507350290783,-0.8718507350290783
5.0,0.5,-0.0546580531623152,-5.4658053162315205
4.0,0.5,-0.009027245767371683,-0.9027245767371683
3.0,0.5,0.00632814439737861,0.632814439737861
4.0,0.5,0.0,0.0
5.0,0.5,0.025015536206988376,2.5015536206988376
5.5,0.5,-0.004988987436428838,-0.4988987436428838
6.0,0.5,-0.010298651208622278,-1.0298651208622278
4.5,0.5,0.01937387924221401,1.937387924221401
6.5,0.5,0.025460100744960412,2.546010074496041
6.5,0.5,0.004013925162913434,0.4013925162913434
6.5,0.5,0.02143157032099241,2.143157032099241
7.0,0.5,0.003079417449861843,0.3079417449861843
6.0,0.5,-0.04260209270561732,-4.260209270561733
4.0,0.5,0.026390946750168176,2.6390946750168176
