,NTSX,Platinum Proxy-Aware,F-TAA Stitched,SPY
2009-05-06,85999.39791390169,104401.43420049564,88403.52580972413,62877.918791380616
2009-05-07,84489.78203883154,103957.75862305737,87277.68099897241,62004.40859375469
2009-05-08,86115.11446136798,104126.40381053025,89098.855362769,63451.21616724627
2009-05-11,85306.69885793669,104113.43979918551,87998.05279825124,62263.6787532609
2009-05-12,85135.67440143942,104188.81262786768,88124.89458403607,62079.48682527193
2009-05-13,83741.27500232533,103830.30640731759,86231.95308674494,60516.75846231773
2009-05-14,84506.4844272731,104001.26838535613,86894.56034524889,61035.39888563884
2009-05-15,83819.0861293165,104134.16753593757,86385.7632880789,60537.27984559912
2009-05-18,85241.78957590937,104251.53223570804,87471.05138230666,62256.87166027001
2009-05-19,85089.46779389452,104517.39986581288,87727.07934050684,62181.89353306145
2009-05-20,85086.26733622908,104831.0647612676,87964.66082886729,61765.559713221184
2009-05-21,83685.96709329436,104951.1216982932,87786.21706913238,60878.43532961346
2009-05-22,83391.82503097944,104943.83860929597,87998.50886254695,60748.80024986036
2009-05-26,84578.5947390477,105484.29760505476,89251.69071664136,62304.72151982366
2009-05-27,83196.59711338722,105276.0533250868,88298.32717058083,61192.36244166422
2009-05-28,84297.75457890479,105764.23259341875,89174.35849382322,62045.35125600876
2009-05-29,86069.6079539374,106447.9281216376,90655.53906158857,63143.99604387773
2009-06-01,87153.26291659707,108532.3500847311,92697.57994669177,64672.688941877444
2009-06-02,87429.00234733567,107947.95905457468,92943.0460844299,64727.24579011331
2009-06-03,86509.67088293626,107115.01240870009,91721.66516847473,63908.39254503192
2009-06-04,87035.24604018376,108509.10740033783,92626.65764491764,64508.91829286116
2009-06-05,86638.68933257456,107722.47273555864,92323.48738933293,64522.53247884295
2009-06-08,86193.22563126528,107627.90441808474,92015.20152178947,64256.45522634585
2009-06-09,86729.20227592546,109403.7825068968,92679.98551723507,64583.99652437841
2009-06-10,86211.52824853954,108951.3017584474,92512.05697165198,64420.22587536213
2009-06-11,87028.44506764469,108744.90894226929,92989.42330456713,64706.82451114061
2009-06-12,87083.95300527976,107892.21851751138,92816.08828162757,64884.209346138676
2009-06-15,85612.84263649702,105566.10029536395,90632.28034206931,63396.55921470172
2009-06-16,85253.19120634251,103829.18867776869,89684.03992616436,62536.76330736628
2009-06-17,85106.47022524221,105487.06058862525,89939.81637761931,62475.29926183083
2009-06-18,85034.7599706758,104647.27429466257,90110.52935567385,62932.47563961648
2009-06-19,85347.90475037931,106333.7690065098,90808.11846675033,63164.51742715911
2009-06-22,83413.32810591915,101765.5475491929,88170.0007350002,61270.34369813345
2009-06-23,83952.60522254683,101280.50005851063,88407.64259479416,61318.39376630449
2009-06-24,84142.03231062042,103669.56032916876,89212.85439467883,61846.84441187718
2009-06-25,85961.09243621839,106124.53783159837,90989.98721275707,63191.94600774007
2009-06-26,85982.69552546013,106195.86216532548,90908.84508106772,63027.174315636905
2009-06-29,86495.86890925403,106475.85990630224,91476.85480800262,63617.3893196711
2009-06-30,85746.66177263348,106197.68409600749,90883.12245911908,63102.65296438889
2009-07-01,86184.4243726853,106621.44118033577,91370.95897106295,63363.524792834134
2009-07-02,84315.65713897088,104083.83634356539,89106.63148487992,61634.12275591166
2009-07-06,83803.88395540562,103279.15206747853,88938.82068047486,61627.21555861208
2009-07-07,82671.42201334791,99628.22391129889,87107.86846895285,60433.07126025319
2009-07-08,82971.96499099371,99825.40937003455,87065.62428104517,60391.92838938174
2009-07-09,82841.84638403292,100284.07582437768,87363.26698235559,60508.65001331388
2009-07-10,82951.96213058468,100956.06476158251,87200.09378458596,60364.49980880078
2009-07-13,84072.32234209492,103765.96557646312,88879.69156980923,61833.1301215867
2009-07-14,83996.31147254059,104378.66839555916,89308.71151129006,62183.09478476572
2009-07-15,85335.20293401956,108619.20798561329,91906.55852348155,64001.68976073068
2009-07-16,85808.37059699537,110179.79124110664,92320.63204054463,63898.78253139772
2009-07-17,85849.47647513595,110961.77359019987,92844.86382866753,64598.81196206447
2009-07-20,86857.52062544944,112343.04623613291,93971.85461219035,65285.02699813206
2009-07-21,87596.62631756342,113023.58028025468,94456.80098775843,65587.04169744875
2009-07-22,87563.6215978885,114198.17706126005,94732.33979209588,65573.32740715826
2009-07-23,88321.52997878696,116857.6165714239,96569.31787749854,67021.33623235411
2009-07-24,88902.21301646136,116555.42836461261,96653.34311182385,67295.82224678116
2009-07-27,88818.20100274339,116860.78951412125,97038.97953340024,67494.82961245617
2009-07-28,88724.48760172706,116849.23606942386,96483.12097807751,67179.2007271577
2009-07-29,88303.42739011679,116500.66607790058,96319.05615657943,67014.42903505452
2009-07-30,89639.11839393034,117185.2136734659,97374.23370416208,67714.45846572128
2009-07-31,90519.54429483418,117122.25836106137,97746.97473702244,67810.55860206336
2009-08-03,91299.25579357849,119016.34264353874,99335.26305257264,68929.22425167024
2009-08-04,91397.16979528073,119059.10668867204,99500.21811629063,69107.61012975521
2009-08-05,90840.69021870127,118030.80701480368,99124.45303180389,68908.60276408018
2009-08-06,90540.6473125657,116766.12099209982,98494.24425005612,68551.73090360156
2009-08-07,91116.72969234601,116994.02663397824,99404.18640456744,69450.66759563466
2009-08-10,91511.18609961224,116506.64625927723,98952.15105112763,69306.61749543024
2009-08-11,90913.40061628814,115463.45788458397,98019.22983840186,68441.916476969
2009-08-12,91365.76530443854,117057.98879472312,99143.85068831568,69176.18158120762
2009-08-13,92363.70801024546,118233.76863147403,99965.90350766061,69704.63222678032
2009-08-14,91628.10281870308,117081.54517947498,99055.98452661817,69169.37448821672
2009-08-17,90475.73803053837,115081.54032134847,96444.09494147888,67467.40103187521
2009-08-18,91005.01371696153,116694.15451615273,97548.65998335475,68002.7588747475
2009-08-19,91968.65151716696,117129.86685012636,98329.35278118931,68599.78097177259
2009-08-20,92709.85750962388,118079.12083158772,99254.3770014915,69306.61749543024
2009-08-21,93444.66258674991,119297.66982687172,100960.97432833024,70665.43338158361
2009-08-24,93898.22744652486,118792.64411559157,100932.47001958934,70658.62628859271
2009-08-25,94101.15646537454,119155.42379551023,101240.5240446347,70795.86929580623
2009-08-26,94213.67255517539,119500.07686059909,101128.37796755381,70802.67638879713
2009-08-27,94334.68986065008,119678.82560183489,101442.5198016507,70960.54088360073
2009-08-28,94390.49784119129,120532.1369520565,101545.32461182082,70946.72648900155
2009-08-31,93569.98050721253,119760.87421044051,100655.90515676283,70315.46871840459
2009-09-01,91983.15359096351,117492.78785461883,98643.53476484682,68764.45255956709
2009-09-02,92303.49940041426,117549.02515563193,98510.71917177155,68503.68083543052
2009-09-03,92707.2571377707,118535.91397414042,99226.51489139622,69073.27435187466
2009-09-04,93001.59922868971,120786.1451200699,100754.8082285562,70040.88259966887
2009-09-08,93626.68861647215,122136.93849136098,101836.12781366959,70644.81189399355
2009-09-09,94215.97288412243,123277.7512757234,102690.8968483588,71186.9768298567
2009-09-10,95651.17811847095,124588.18838862183,103658.20675165212,71914.43484110443
2009-09-11,95660.97952007137,124297.91801569652,103688.03285321042,71900.72055081396
2009-09-14,95671.78106469226,124498.37884033393,104062.65611587674,72250.68521399298
2009-09-15,95796.19885643647,125223.4162580043,104410.2504133735,72552.69991330967
2009-09-16,97211.80128758414,125945.89476461029,106003.88161656763,73650.7440753265
2009-09-17,97478.6394454407,125273.3736851819,105764.92449200754,73540.92964869394
2009-09-18,97170.29535223538,125697.63510620681,105857.28053922707,73587.7784651607
2009-09-21,96820.2452950772,125599.15939852211,105581.04898859515,73401.58445099795
2009-09-22,97629.26098432076,126273.95204608116,106298.13768506052,73829.12995341147
2009-09-23,96831.44689690626,125712.00384042072,105532.28799926628,73215.39043683518
2009-09-24,95831.80394796457,123975.57621769464,104345.12168724861,72408.74991741394
2009-09-25,95974.22431407691,122592.82729686993,103733.08771632994,72022.54749448926
2009-09-28,97527.84648204694,125679.18510965968,105333.04120612601,73311.99109472071
2009-09-29,97308.81516056796,125027.76506528902,104937.11439834574,73091.3611983687
2009-09-30,97260.80829558628,125277.22908474639,104910.45061113329,72808.56652632043
2009-10-01,95937.51906522633,121019.20840424021,102319.59203171806,71001.98406739823
2009-10-02,95391.54099036162,120304.86737932185,101783.40750074958,70671.03922287023
2009-10-05,96573.61002623374,122036.64990971099,103048.756982,71726.03853215052
2009-10-06,97179.09661081535,124308.5987771625,104681.0863948463,72753.40905223243
2009-10-07,97680.668335572,124542.19181886408,104950.62680119109,72953.41746099436
2009-10-08,97879.99683954805,125359.90384776064,105815.3781136462,73511.89939917394
2009-10-09,97313.51583276408,125913.02030195856,106170.1703748284,73960.1664934862
2009-10-12,97394.22737451456,126419.17705799217,106595.7827139714,74249.76825852538
2009-10-13,97439.63386764309,126493.71887599918,106510.05450555093,74098.01012655186
2009-10-14,98151.13561239258,127504.61300803079,108221.28478027198,75373.73943649283
2009-10-15,98124.13175084039,127021.53087791175,108359.67181445619,75649.52680693283
2009-10-16,97799.68535500577,126443.2295897465,107535.62448550817,75084.13767145366
2009-10-19,98651.00709401444,127458.2690082732,108644.98994251837,75704.68428102083
2009-10-20,98428.4752719639,127121.20608959117,108250.20146464814,75304.76756780565
2009-10-21,97449.53528354554,126574.54366509886,107734.79172444313,74628.96337984179
2009-10-22,97937.80510613018,127494.88325458218,108527.70774700373,75387.55383109201
2009-10-23,96755.33601304988,126532.27753937588,107501.87309299885,74525.55562896539
2009-10-26,95548.46343027054,125925.51699623649,106479.55747375559,73718.81500523546
2009-10-27,95693.384153934,123203.280893686,105651.50591897388,73380.96296340787
2009-10-28,94436.90447734027,118977.07220294574,103507.2418009517,71994.91870529091
2009-10-29,95452.84975751533,122237.1234690852,105698.01221755423,73539.5281883723
2009-10-30,94138.06174282923,119181.67391918553,102847.26666410547,71408.80797791299
2009-11-02,94142.6624007233,119807.60585882547,103560.53470710045,71932.85403390334
2009-11-03,94508.61473190667,120334.15457643046,103874.78410935757,72160.4912318636
2009-11-04,94275.08133663115,120689.67587965625,104248.37618152774,72346.58514171767
2009-11-05,95450.14937136011,122042.61907153194,106094.28031103252,73677.47192574663
2009-11-06,95371.03805844235,122385.59062099706,106436.49916679779,73870.47303290029
2009-11-09,97144.89171951589,125077.71233853778,108813.78316298156,75553.026253356
2009-11-10,96947.76353018482,125306.16687162008,108787.09930590875,75566.74054364648
2009-11-11,97520.44542369561,126295.62779801345,109389.914486876,75952.94296657118
2009-11-12,96391.38396790742,125280.13870161005,108325.13427256976,75180.63822503049
2009-11-13,97003.37148212196,126689.91855247164,109184.04681564684,75587.46213554524
2009-11-16,98928.74681079395,128375.01481339168,110682.28166249716,76683.80452431434
2009-11-17,99221.48867288024,128751.96112842475,110733.95906242669,76773.49798490027
2009-11-18,98964.75195953021,128154.24889066946,110479.16185950697,76725.24770811187
2009-11-19,97878.69665362147,126230.41696284011,108935.10810517141,75725.4058729196
2009-11-20,97652.66433099934,125767.81060067806,108506.95545042069,75456.42559547047
2009-11-23,98539.7911901402,127528.38670470956,110003.37778530241,76414.92435117393
2009-11-24,98649.20683657764,127196.59105657515,109894.6812290762,76532.14649664951
2009-11-25,99423.41754870948,127895.92238915002,110531.21062851699,76801.02666978994
2009-11-27,98118.43093562381,126590.8206071754,108635.3591102482,75553.026253356
2009-11-30,98578.4967250317,126767.78592440696,108966.82302932719,75808.09203189725
2009-12-01,99172.18162197195,127887.677238949,110439.75244391744,76745.86919570192
2009-12-02,99092.67025184602,128230.56513250763,110560.84200524306,76711.4333135127
2009-12-03,98055.62195393942,127981.45100884784,109930.82375735202,76111.5081915356
2009-12-04,97932.00427661157,127912.95775021976,110151.14279419582,76545.86078693999
2009-12-07,97940.90554949359,127292.65655163051,109733.37430710201,76428.63864146442
2009-12-08,97141.09117603819,126386.13068084964,108510.00207047255,75580.55493824565
2009-12-09,96975.86754905952,127835.76040497124,108911.33746169084,75863.24950598524
2009-12-10,96801.54262059474,128505.94631256911,109375.64315377199,76290.79500839875
2009-12-11,97065.08030648383,127902.97213459895,109397.58735449215,76614.83265562716
2009-12-14,97779.48246599265,129200.66238544934,110298.81630577016,77138.87871161751
2009-12-15,97258.90802384743,128528.53083417563,109660.70494610399,76780.30507789117
2009-12-16,97562.65145915866,129000.78179387479,110130.08805240587,76897.62732767544
2009-12-17,97067.18060682678,126672.44548330343,108468.94847702002,75973.56445416124
2009-12-18,97357.52212566398,129475.1350022401,109356.10640649003,76403.41235567462
2009-12-21,97214.70170234345,130471.98592062708,110187.09803363324,77179.82137387159
2009-12-22,97244.20592144677,131074.97131739295,110637.02658301996,77457.11030894192
2009-12-23,97766.28057812268,131984.3562757913,111175.42460724145,77609.66927538496
2009-12-24,97777.3821656497,133465.9028007943,111885.73713403649,77977.15219258468
2009-12-28,98021.71710554611,134074.5987817733,112267.39683429572,78143.52555362688
2009-12-29,98109.52966274178,133464.642439275,112032.00672734686,78032.50987529005
2009-12-30,98345.76344417252,133672.7898976664,112037.1141786413,78004.8810860917
2009-12-31,97497.4421342252,132631.20296496153,111113.4358323164,77256.1008570931
2010-01-04,99028.6610985371,134812.68833469597,113037.59815169676,78566.36615353198
2010-01-05,99428.51827811377,134848.09242956844,113212.44228614858,78774.38290698909
2010-01-06,99103.97186797713,134336.36243957916,113187.26813196158,78829.74058969447
2010-01-07,99428.51827811377,134253.83076229162,113360.09738231056,79162.58741608757
2010-01-08,99670.05281755292,135340.86975341826,113964.62276825582,79425.96185225005
2010-01-11,99375.51069802983,135076.20336467732,114080.71987160752,79536.97753058687
2010-01-12,98830.33273758147,132703.15520374567,112829.37051429407,78795.10449888784
2010-01-13,99124.67482850049,135004.03103698167,113884.34054882101,79460.59794305667
2010-01-14,99718.95981125302,135225.25768118427,114201.57740976487,79675.62199812205
2010-01-15,99006.45792348306,133083.39866636094,112884.22898783104,78781.29010428868
2010-01-19,99852.97897599358,136041.4366496321,114251.3784089664,79765.71587594274
2010-01-20,99273.79615284987,133757.8002968014,112560.7087317207,78954.57066263046
2010-01-21,98032.91870737517,132076.7254790843,110741.4612673932,77436.38871704316
2010-01-22,96455.19309261224,126466.23750501174,108278.22369055025,75710.19001799876
